week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
75,39,81,317.2,295.41,0,1,22
75,5,177,202.34,198.69,0,0,36
74,4,145,200.47,264.05,1,0,42
103,28,19,46.76,53.07,0,0,37
138,33,357,80.97,74.2,1,1,51
68,34,293,270.17,258.83,0,1,45
221,41,234,193.01,160.88,0,0,50
215,39,236,190.83,185.05,0,0,50
181,22,53,73.29,67.53,0,0,38
9,36,192,135.84,116.75,0,0,36
38,31,246,295.51,295.2,1,0,30
170,3,32,116.15,102.29,0,0,40
113,42,1,206.76,243.65,0,0,41
42,11,182,248.11,246.62,0,0,26
96,25,44,219.43,176.94,0,1,34
68,12,373,129.12,110.92,0,0,39
183,44,64,126.67,173.08,0,0,37
8,9,6,134.63,127.24,0,0,35
12,29,12,217.18,207.36,1,0,27
135,3,339,255.41,250.1,0,0,38
229,48,2,239.33,192.8,0,0,47
36,6,70,164.3,228.09,0,0,39
98,12,205,116.32,150.48,0,0,37
31,45,37,129.48,112.26,0,0,20
105,9,193,252.29,234.0,0,1,46
127,16,137,107.46,100.61,0,0,30
84,26,42,81.74,79.52,0,0,39
213,32,68,134.66,117.1,0,0,18
230,17,30,144.82,195.27,0,0,41
115,45,79,287.99,276.79,0,0,34
177,41,363,251.27,224.74,0,0,37
180,28,198,366.88,293.73,0,1,32
70,5,297,213.93,291.12,0,0,34
217,7,164,174.09,146.32,0,0,39
97,44,296,150.18,129.14,0,0,24
125,49,142,145.34,165.64,1,0,44
250,44,75,64.42,59.84,0,0,38
146,35,124,211.2,178.73,0,0,23
38,48,63,195.39,255.05,0,0,33
16,12,105,313.82,284.87,0,0,23
256,18,152,129.57,114.49,1,0,54
88,39,361,169.77,147.12,0,0,31
44,15,267,243.12,258.3,0,0,31
238,2,353,222.99,181.26,0,0,31
37,38,386,122.79,151.97,0,0,39
242,7,165,272.68,250.4,0,0,30
159,32,99,76.45,65.98,0,0,44
137,8,395,108.95,104.17,0,0,44
17,10,385,99.12,128.01,0,0,32
81,48,28,109.31,102.93,1,0,39
93,7,90,139.16,111.49,0,1,29
74,14,2,189.3,252.25,0,0,33
31,20,54,140.78,119.11,0,0,25
152,42,214,141.24,136.65,0,0,35
57,1,303,247.81,244.75,0,0,27
221,5,53,169.36,137.94,0,0,65
136,44,204,247.51,231.5,0,1,38
139,36,204,248.19,253.37,0,1,45
108,50,6,36.22,50.13,0,0,24
107,12,34,271.6,238.32,0,0,20
125,50,224,98.14,93.67,0,0,12
84,43,217,278.18,274.46,0,0,18
114,40,222,93.09,108.09,0,0,11
34,23,250,234.83,223.9,0,0,44
66,48,100,213.28,197.0,1,0,41
195,9,283,91.61,127.28,1,0,47
40,37,66,101.8,118.51,0,0,16
250,34,90,99.64,79.98,0,1,45
51,12,327,115.47,100.76,0,0,35
39,26,100,316.34,298.22,0,0,33
90,27,78,74.89,59.92,0,0,38
237,29,250,193.69,162.53,0,0,41
66,48,12,170.53,154.12,0,0,35
140,25,75,63.1,77.12,0,0,45
239,13,268,124.37,103.79,0,0,31
120,49,94,178.04,226.98,1,0,34
72,46,307,87.58,80.03,0,0,26
241,8,33,183.81,173.07,0,0,56
198,2,275,131.04,108.33,0,0,37
161,30,325,218.36,202.85,0,0,33
158,20,249,353.24,299.3,0,0,25
224,6,15,235.12,208.8,0,0,42
222,50,335,166.69,134.19,0,0,34
180,40,353,136.83,130.81,0,1,35
113,32,372,255.36,232.92,0,0,40
119,32,234,138.02,118.81,0,0,26
168,15,134,82.49,80.4,0,0,34
175,34,65,80.25,112.83,0,0,37
199,11,193,157.75,218.22,0,0,35
18,32,288,177.09,149.9,0,1,42
65,12,155,114.7,101.21,0,0,27
161,4,399,202.97,232.09,0,0,46
89,41,279,162.76,152.87,0,0,32
173,14,210,147.11,129.57,0,0,36
75,20,376,209.31,290.32,1,0,31
117,20,173,250.87,201.25,0,0,36
202,30,377,233.73,291.5,0,0,42
27,47,8,221.24,198.71,1,1,40
71,34,232,51.62,73.24,0,0,31
232,24,341,102.8,94.72,1,0,53
258,38,131,53.6,53.05,0,0,39
100,37,349,72.64,80.61,0,0,39
244,4,52,197.15,158.12,0,0,37
167,18,233,139.1,129.84,0,0,47
40,49,196,187.54,212.56,0,0,33
185,1,195,203.5,184.76,0,0,24
214,47,160,155.5,165.76,0,0,49
2,28,221,133.15,112.13,0,0,26
36,50,240,133.27,131.08,1,0,42
57,37,324,309.45,260.31,0,0,28
44,35,144,126.22,130.52,0,0,50
133,6,324,333.34,270.85,0,0,26
94,41,60,240.23,296.38,0,0,26
240,43,339,239.7,217.71,1,0,40
196,48,156,115.67,113.64,0,0,49
9,25,195,271.77,248.04,0,0,24
117,17,199,53.67,73.53,0,0,40
95,38,11,166.73,138.5,0,0,23
168,20,285,111.44,138.64,0,0,26
258,34,253,196.45,174.41,0,0,30
220,41,180,102.67,139.29,0,0,28
81,35,398,366.65,295.6,1,0,46
240,13,118,222.49,196.21,0,0,30
107,38,234,207.96,211.4,0,0,32
150,29,289,121.65,100.11,1,0,31
8,4,312,230.17,221.69,0,0,28
57,34,377,147.19,208.34,0,0,47
160,12,185,340.24,298.19,0,0,29
147,45,283,261.24,212.85,0,0,55
79,3,122,189.91,209.03,0,0,26
54,2,30,287.79,240.45,0,0,35
245,37,123,280.67,295.45,1,0,46
108,37,340,112.15,128.36,1,0,38
113,46,273,154.99,156.73,0,1,48
259,37,379,94.92,131.76,0,0,33
23,31,11,171.16,154.02,0,0,25
48,13,68,144.92,172.0,0,0,26
184,34,24,167.12,220.41,0,0,41
11,47,229,134.82,172.21,0,0,54
80,21,330,259.9,264.39,0,0,41
113,29,93,111.36,102.8,0,1,46
147,16,397,280.36,255.91,0,1,32
203,10,197,225.86,197.41,0,0,26
72,41,132,57.37,56.68,0,0,27
208,50,205,227.28,208.56,0,0,21
51,17,195,114.78,98.72,0,0,32
227,21,68,168.94,161.01,0,0,40
224,3,217,217.11,199.41,0,0,41
2,20,328,336.76,288.35,0,0,22
88,35,296,255.69,212.65,0,0,30
230,5,117,130.12,104.67,1,0,47
76,39,5,332.0,279.47,0,0,31
188,29,261,326.13,282.74,0,0,21
31,17,51,165.98,230.81,0,0,32
176,14,120,124.98,143.98,0,0,34
223,48,174,80.85,88.07,0,0,37
191,50,102,291.13,288.3,0,0,29
105,5,369,303.56,248.5,0,0,28
128,1,283,207.99,239.61,1,0,46
1,16,226,131.36,119.6,0,0,19
47,35,27,133.75,138.86,1,0,43
31,31,158,171.82,147.93,0,0,29
67,47,268,335.12,289.51,1,0,46
93,9,227,191.03,190.16,0,0,43
200,22,148,58.73,62.01,0,0,45
40,16,184,103.89,85.31,1,0,29
250,43,95,210.87,237.29,0,0,41
117,27,72,140.8,180.34,1,0,44
215,36,342,94.55,87.71,0,0,24
115,43,11,89.3,109.59,0,0,41
56,11,140,103.68,115.45,0,0,22
53,29,13,129.29,158.06,0,0,49
198,31,253,300.08,246.48,0,0,19
80,23,330,189.68,225.11,0,0,25
141,1,132,257.39,207.25,0,0,28
233,43,70,271.92,280.08,0,0,39
216,13,293,185.36,161.87,1,0,37
216,13,272,165.46,133.35,0,0,34
236,34,24,302.49,291.53,0,0,33
41,38,107,124.27,111.01,0,0,32
223,40,335,268.22,297.96,0,0,29
15,19,227,150.86,137.67,0,0,39
149,20,392,106.32,100.8,0,0,21
234,27,1,310.21,260.08,0,0,28
151,4,140,61.03,65.18,0,0,38
141,27,245,208.85,251.97,0,1,53
60,24,124,158.23,170.43,0,0,28
221,7,81,148.46,140.24,0,0,31
31,12,280,222.04,257.79,1,0,26
10,43,133,143.64,134.15,0,0,38
196,28,376,356.65,285.88,0,0,45
119,18,340,104.84,99.21,0,0,35
56,22,399,206.93,187.52,0,0,20
26,27,198,124.25,99.76,0,0,36
202,7,82,239.16,259.42,0,0,29
186,43,80,108.42,149.01,0,0,30
247,11,271,117.88,98.12,1,0,50
128,33,183,56.83,56.42,0,0,34
84,43,46,54.75,59.57,0,0,40
67,44,306,122.91,107.28,0,0,33
175,19,392,81.94,78.79,0,0,43
131,49,345,308.53,261.62,0,0,30
205,28,283,167.69,159.17,0,0,46
96,10,98,176.57,157.81,0,0,29
153,39,196,204.49,279.39,0,0,59
79,47,222,77.69,72.25,1,0,26
23,45,222,332.26,284.18,0,0,26
54,27,284,55.9,62.62,0,0,33
187,27,206,253.39,214.58,0,0,35
113,28,374,100.83,90.17,0,0,37
218,42,301,232.26,213.58,0,1,39
236,12,33,302.38,282.39,0,0,34
189,15,275,132.18,115.98,0,0,41
118,37,179,245.53,254.78,0,0,32
227,45,116,284.59,297.89,0,0,42
81,34,15,92.38,99.55,0,1,37
21,41,273,248.09,236.19,0,0,22
51,13,250,239.28,226.21,0,0,27
1,7,302,255.08,293.54,0,0,39
215,47,166,166.13,158.91,0,0,39
124,44,172,321.0,299.19,0,0,25
113,49,54,320.23,296.54,0,0,31
154,26,359,187.06,168.91,0,0,46
227,11,107,199.52,160.21,0,1,38
80,23,97,56.5,52.03,0,0,36
175,39,36,140.36,132.52,0,0,45
70,48,91,110.93,114.7,0,0,50
148,42,80,108.33,104.21,0,0,42
246,11,377,139.34,118.99,0,0,34
242,50,295,133.65,119.81,0,0,31
182,50,140,146.83,130.09,0,0,25
201,16,203,230.33,225.21,0,0,31
7,17,282,58.67,53.21,1,0,29
33,38,74,128.97,103.19,0,0,31
126,19,220,179.99,167.99,0,0,37
226,37,220,242.74,208.41,0,0,35
164,9,124,136.54,164.91,0,0,31
255,27,168,252.16,242.11,0,0,35
211,30,381,273.88,273.33,0,0,41
175,31,149,137.0,135.67,1,0,45
26,2,278,166.73,218.93,0,0,37
172,43,212,187.37,162.34,0,0,35
7,7,364,101.18,130.74,0,0,29
147,29,333,259.57,256.99,0,0,46
168,32,188,167.1,164.76,0,0,33
191,14,300,62.83,72.8,0,0,30
118,23,337,190.72,155.24,0,0,16
220,35,144,247.1,209.88,0,1,42
122,39,73,62.87,56.62,1,1,40
230,33,325,147.35,145.08,1,0,54
14,41,221,280.81,262.14,0,0,17
117,44,59,102.77,94.59,0,0,37
251,7,81,63.74,51.02,0,0,29
109,47,162,91.0,95.17,0,0,28
213,7,132,172.22,168.03,0,1,48
134,22,348,230.93,185.49,0,0,41
120,23,189,297.3,264.32,0,0,14
81,38,35,66.58,56.32,0,0,21
66,6,321,304.56,285.24,0,0,30
170,19,60,83.05,100.8,0,0,49
54,15,31,93.99,81.18,0,0,34
185,32,204,213.07,188.31,0,0,41
200,27,24,140.73,137.77,0,0,33
93,43,74,337.31,277.99,1,0,42
249,42,272,219.15,289.83,0,0,45
1,4,164,193.16,212.75,0,0,33
124,16,286,61.96,58.43,1,0,33
127,50,104,321.34,284.98,0,0,17
67,11,275,99.32,91.1,0,0,17
67,17,242,357.47,297.49,0,0,17
170,39,188,155.6,125.22,0,1,44
207,31,55,121.54,139.69,1,0,50
141,46,210,257.1,253.34,0,0,29
64,50,265,106.67,148.78,0,0,28
25,41,36,316.04,256.13,0,0,24
127,34,158,138.02,135.6,0,0,31
196,23,135,132.17,182.44,0,0,45
117,48,296,188.79,194.71,0,0,40
137,6,320,143.94,191.61,0,0,28
28,48,41,79.45,109.64,1,0,61
8,45,212,300.88,241.95,0,0,32
147,16,38,175.91,146.69,0,0,44
66,46,138,194.71,157.27,0,0,28
143,13,195,201.16,171.47,0,0,39
166,21,338,216.72,291.58,0,0,38
126,22,28,82.86,82.65,0,1,34
205,23,230,193.2,206.84,0,0,42
64,17,74,289.82,274.39,0,0,27
210,2,300,171.07,169.04,0,0,43
14,1,164,119.71,164.8,1,0,21
157,35,270,208.1,291.59,0,0,51
201,32,26,243.23,203.04,1,0,33
137,39,312,226.28,181.42,1,0,40
258,44,318,71.5,83.35,0,0,37
207,48,84,339.32,279.38,0,0,25
107,31,282,261.89,254.77,0,0,19
73,23,216,61.16,56.69,0,0,31
14,25,177,86.87,78.47,0,0,41
39,17,3,257.65,248.44,0,0,25
44,50,228,160.92,153.55,0,1,33
15,46,312,159.23,170.59,0,1,30
240,49,173,201.54,168.93,1,0,45
199,24,36,200.62,182.38,0,0,25
242,37,251,154.77,205.38,0,0,55
46,39,294,189.41,187.76,0,0,40
190,41,126,322.34,258.04,0,0,12
70,40,81,255.35,228.83,0,0,21
239,34,379,61.65,81.55,0,1,47
38,1,27,210.63,208.37,0,0,30
247,29,329,173.77,147.68,0,1,43
122,6,345,164.9,154.35,1,1,56
60,15,303,167.45,201.0,1,0,53
26,29,57,91.2,109.63,0,1,42
186,8,226,156.37,198.56,0,0,35
198,24,336,114.46,127.18,1,0,41
72,39,164,290.29,234.12,0,0,29
168,36,361,352.19,297.14,0,0,42
163,49,70,134.04,119.16,0,0,45
39,6,307,357.36,286.12,0,1,60
160,42,382,201.47,163.51,0,0,14
217,8,91,207.03,245.64,0,0,42
177,46,220,147.95,131.6,0,0,21
248,44,110,149.39,126.83,0,0,37
78,18,131,115.0,124.12,1,0,53
198,20,57,197.93,252.19,0,0,37
192,47,323,195.32,159.54,0,0,31
106,34,371,197.18,204.45,0,0,49
52,8,333,168.58,140.57,0,0,40
199,15,33,174.24,203.57,1,1,58
209,7,204,192.74,175.67,0,0,31
66,15,209,73.13,93.93,0,0,31
245,50,7,146.4,136.6,0,0,34
248,4,62,189.34,154.57,0,0,46
131,8,301,130.84,130.07,1,0,54
181,42,216,222.79,195.41,0,0,23
193,30,162,144.95,151.17,0,0,27
78,6,357,181.03,203.68,0,0,37
43,6,304,77.5,69.55,0,0,52
135,26,356,102.62,87.4,0,0,28
133,31,148,126.64,119.04,0,0,32
138,21,99,169.56,154.3,0,0,53
146,4,147,260.94,226.36,0,0,28
43,46,32,104.99,97.38,0,0,27
44,16,216,272.95,246.19,0,0,20
107,44,364,57.49,74.55,0,0,33
5,10,167,250.28,226.65,0,0,23
141,43,282,301.02,254.19,0,0,26
51,40,157,255.68,242.17,0,0,20
184,6,386,285.51,242.17,0,0,30
27,8,183,77.41,71.49,0,0,25
67,10,83,139.83,121.24,0,0,21
176,5,142,271.79,243.99,0,0,19
158,25,288,214.85,195.73,0,0,35
209,48,105,165.08,151.89,0,1,45
70,23,397,262.39,233.2,0,0,28
86,7,179,158.56,224.29,0,0,42
24,37,285,142.01,182.21,0,0,21
209,17,296,72.38,63.18,0,0,37
178,22,245,215.8,189.19,1,0,42
141,34,299,77.91,70.87,0,0,48
108,8,37,66.78,66.21,1,0,61
56,38,21,87.3,84.77,0,1,33
148,22,34,311.28,279.48,0,0,19
17,47,168,102.81,84.75,0,0,38
238,24,37,120.01,104.4,0,1,29
6,30,254,143.24,139.61,1,0,28
260,49,244,212.49,237.77,0,0,58
223,32,394,263.35,256.53,0,0,28
247,1,86,202.29,257.11,0,0,55
161,40,327,149.7,195.62,1,0,46
156,8,73,322.59,279.72,0,0,33
259,43,382,323.11,297.03,0,0,43
228,16,70,338.15,291.33,0,0,44
160,21,350,45.12,56.2,0,0,41
4,14,198,238.78,283.09,0,0,27
99,29,315,334.18,295.14,0,0,32
138,15,231,42.46,60.65,0,0,33
100,21,194,221.38,212.33,0,0,25
36,10,399,107.07,99.9,0,0,32
223,36,131,50.46,63.6,0,0,42
151,18,303,228.2,204.56,0,0,41
252,45,31,301.36,284.31,1,0,63
141,48,224,188.4,167.6,0,0,38
16,45,5,65.26,55.67,0,0,36
204,31,108,233.78,271.81,0,0,31
39,34,390,222.71,192.15,0,0,23
148,49,398,144.21,183.85,0,1,45
30,12,385,92.97,120.5,0,0,42
84,28,69,173.42,154.86,0,0,32
5,26,111,119.3,106.16,0,1,12
17,27,313,130.4,112.82,0,0,29
143,6,127,313.28,292.71,0,0,32
231,3,261,259.71,208.5,0,0,34
39,4,379,270.52,249.7,1,1,49
168,3,135,212.99,180.35,0,0,19
82,21,69,61.62,51.15,0,0,30
166,14,320,105.79,102.99,0,0,37
171,20,314,217.0,176.22,1,0,34
163,43,154,205.32,179.08,1,0,54
157,44,134,143.6,117.34,0,0,30
33,20,115,266.46,231.42,0,0,31
179,3,25,195.34,191.25,0,0,37
247,23,183,62.66,50.53,1,0,45
190,37,357,125.6,120.22,0,0,44
4,40,303,54.18,59.14,0,0,18
9,20,8,247.04,238.62,0,0,29
170,43,72,75.77,94.42,0,0,29
173,30,157,119.17,159.66,0,1,29
130,27,89,187.28,186.36,0,0,43
251,11,365,309.3,267.97,0,0,46
186,35,346,114.83,145.43,0,0,32
29,7,163,336.74,280.31,0,0,16
255,10,390,52.92,62.99,1,0,36
3,41,379,158.76,141.61,0,0,26
66,28,180,105.76,149.66,0,0,31
118,47,255,254.64,287.67,0,0,35
134,33,221,107.2,92.12,0,0,31
110,13,53,303.09,290.7,0,0,23
189,10,78,156.42,128.13,1,0,30
52,24,241,89.43,90.76,0,0,21
114,28,193,144.26,124.35,0,0,43
43,42,42,129.87,109.96,0,0,28
211,50,273,172.36,233.23,0,1,51
14,21,201,325.47,280.14,0,0,5
249,21,244,245.26,214.1,0,0,16
90,34,113,130.08,106.34,0,0,35
43,33,87,254.15,223.82,0,0,15
169,39,237,272.21,226.29,0,0,51
111,6,161,59.9,84.26,0,1,33
6,34,84,239.72,228.57,0,0,27
61,48,240,220.63,178.53,0,0,17
121,24,34,228.59,189.4,1,0,27
70,23,5,216.97,246.18,0,0,33
147,23,143,116.98,143.36,0,0,31
55,4,364,137.61,190.38,0,0,31
106,33,54,126.33,125.41,0,0,46
219,28,131,162.5,156.47,0,1,44
101,33,247,288.79,257.24,0,0,35
73,21,129,281.54,295.29,0,0,43
109,1,236,308.76,259.51,0,0,31
254,40,346,62.33,64.17,0,0,47
80,21,195,211.75,257.33,0,0,30
255,43,112,312.43,289.76,1,0,48
159,16,169,105.85,105.68,0,0,42
258,46,72,216.35,235.9,0,0,48
248,13,357,171.53,186.26,0,0,49
92,38,247,193.73,167.83,0,0,34
148,35,148,199.4,195.54,0,0,47
93,4,155,176.7,170.95,1,0,40
231,20,11,187.87,165.36,0,0,29
54,44,7,151.52,141.62,0,0,21
218,23,184,209.97,171.84,0,0,40
58,31,85,305.7,262.11,1,1,31
58,17,231,193.82,197.99,0,0,37
105,28,332,68.77,60.66,0,0,42
85,5,328,85.31,110.2,0,0,39
256,38,72,85.15,84.74,0,1,72
153,15,338,116.29,107.01,1,0,38
133,6,333,94.5,88.82,0,0,42
43,35,363,207.19,186.81,0,0,24
177,21,368,266.95,254.32,0,0,27
56,48,367,249.21,214.12,0,0,24
65,10,2,212.21,224.5,0,0,11
219,47,245,203.46,172.0,0,0,42
226,24,22,68.34,61.53,0,0,47
31,22,390,193.09,186.82,0,0,31
246,43,80,247.48,224.7,1,1,48
120,19,380,203.14,199.22,0,0,19
53,11,142,212.77,283.43,1,1,49
77,6,275,333.48,293.85,0,0,38
4,23,66,62.12,54.77,1,0,36
176,24,252,93.03,81.53,1,0,50
42,48,164,73.08,71.01,1,0,33
157,48,389,173.35,142.57,0,0,23
169,37,6,274.2,247.43,0,1,34
89,23,387,84.65,68.63,0,1,34
3,29,104,126.81,104.46,0,0,36
136,43,112,119.65,112.88,1,1,40
91,38,103,186.95,186.83,0,0,20
130,35,260,131.71,152.89,0,0,37
117,26,230,232.62,244.36,0,1,50
231,32,50,111.94,107.44,0,0,59
45,31,88,257.95,213.31,1,0,36
191,31,165,119.68,117.44,0,0,37
115,38,174,138.59,164.49,0,0,30
28,27,91,220.85,299.47,0,0,29
239,43,155,247.83,231.57,0,0,41
139,6,94,161.02,179.76,0,1,41
125,47,251,78.68,73.05,0,0,33
219,38,43,165.75,153.64,0,0,45
145,46,276,195.02,169.11,0,1,38
225,7,216,91.34,94.49,0,0,49
217,29,128,100.05,95.95,0,1,45
212,43,400,83.94,72.67,0,0,44
231,13,146,205.17,242.82,1,0,41
237,5,46,161.8,138.13,0,0,36
47,50,334,180.93,155.11,0,0,24
68,14,283,303.77,277.34,1,0,32
15,7,381,168.84,197.67,0,0,34
138,4,292,248.54,230.93,0,0,31
143,8,271,147.94,120.3,0,0,39
149,48,392,183.17,149.5,0,0,43
79,20,24,146.85,129.89,0,0,19
183,5,223,155.13,174.2,0,0,28
256,11,171,117.72,140.93,0,0,53
114,41,383,115.41,107.11,0,0,44
121,23,9,151.09,136.38,1,1,38
131,22,231,159.9,142.62,1,0,43
89,4,235,179.89,156.81,0,1,29
168,36,41,245.93,232.99,0,0,47
158,19,202,42.32,54.34,0,1,49
192,50,280,306.15,273.53,0,0,20
236,19,27,288.88,281.21,0,0,41
63,9,98,277.46,249.54,0,1,29
25,30,305,171.94,243.57,0,0,16
216,19,171,74.69,90.16,0,0,30
215,13,56,121.03,103.42,1,1,44
