date,kitchen_id,menu_item_id,item_name,quantity_sold,price
2024-08-27,3,2,Pasta Alfredo,35,14.0
2024-08-27,3,3,Lasagna Bolognese,26,16.0
2024-08-27,3,4,Bruschetta,30,8.0
2024-08-27,3,5,Tiramisu,39,7.0
2024-08-27,3,6,Caesar Salad,25,10.0
2024-08-27,3,7,Minestrone Soup,26,9.0
2024-08-27,4,1,Margherita Pizza,36,12.0
2024-08-27,4,2,Pasta Alfredo,38,14.0
2024-08-27,4,3,Lasagna Bolognese,24,16.0
2024-08-27,4,4,Bruschetta,28,8.0
2024-08-27,4,5,Tiramisu,38,7.0
2024-08-27,4,6,Caesar Salad,26,10.0
2024-08-27,4,7,Minestrone Soup,36,9.0
2024-08-27,5,1,Margherita Pizza,32,12.0
2024-08-27,5,2,Pasta Alfredo,36,14.0
2024-08-27,5,3,Lasagna Bolognese,30,16.0
2024-08-27,5,4,Bruschetta,36,8.0
2024-08-27,5,5,Tiramisu,39,7.0
2024-08-27,5,6,Caesar Salad,29,10.0
2024-08-27,5,7,Minestrone Soup,33,9.0
2024-08-28,1,1,Margherita Pizza,28,12.0
2024-08-28,1,2,Pasta Alfredo,35,14.0
2024-08-28,1,3,Lasagna Bolognese,24,16.0
2024-08-28,1,4,Bruschetta,27,8.0
2024-08-28,1,5,Tiramisu,36,7.0
2024-08-28,1,6,Caesar Salad,15,10.0
2024-08-28,1,7,Minestrone Soup,33,9.0
2024-08-28,2,1,Margherita Pizza,23,12.0
2024-08-28,2,2,Pasta Alfredo,31,14.0
2024-08-28,2,3,Lasagna Bolognese,24,16.0
2024-08-28,2,4,Bruschetta,28,8.0
2024-08-28,2,5,Tiramisu,36,7.0
2024-08-28,2,6,Caesar Salad,21,10.0
2024-08-28,2,7,Minestrone Soup,29,9.0
2024-08-28,3,1,Margherita Pizza,28,12.0
2024-08-28,3,2,Pasta Alfredo,36,14.0
2024-08-28,3,3,Lasagna Bolognese,25,16.0
2024-08-28,3,4,Bruschetta,30,8.0
2024-08-28,3,5,Tiramisu,33,7.0
2024-08-28,3,6,Caesar Salad,23,10.0
2024-08-28,3,7,Minestrone Soup,31,9.0
2024-08-28,4,1,Margherita Pizza,34,12.0
2024-08-28,4,2,Pasta Alfredo,35,14.0
2024-08-28,4,3,Lasagna Bolognese,24,16.0
2024-08-28,4,4,Bruschetta,33,8.0
2024-08-28,4,5,Tiramisu,36,7.0
2024-08-28,4,6,Caesar Salad,29,10.0
2024-08-28,4,7,Minestrone Soup,29,9.0
2024-08-28,5,1,Margherita Pizza,27,12.0
2024-08-28,5,2,Pasta Alfredo,37,14.0
2024-08-28,5,3,Lasagna Bolognese,25,16.0
2024-08-28,5,4,Bruschetta,33,8.0
2024-08-28,5,5,Tiramisu,36,7.0
2024-08-28,5,6,Caesar Salad,30,10.0
2024-08-28,5,7,Minestrone Soup,32,9.0
2024-08-29,1,1,Margherita Pizza,28,12.0
2024-08-29,1,2,Pasta Alfredo,32,14.0
2024-08-29,1,3,Lasagna Bolognese,23,16.0
2024-08-29,1,4,Bruschetta,27,8.0
2024-08-29,1,5,Tiramisu,33,7.0
2024-08-29,1,6,Caesar Salad,20,10.0
2024-08-29,1,7,Minestrone Soup,31,9.0
2024-08-29,2,1,Margherita Pizza,28,12.0
2024-08-29,2,2,Pasta Alfredo,29,14.0
2024-08-29,2,3,Lasagna Bolognese,24,16.0
2024-08-29,2,4,Bruschetta,26,8.0
2024-08-29,2,5,Tiramisu,35,7.0
2024-08-29,2,6,Caesar Salad,30,10.0
2024-08-29,2,7,Minestrone Soup,26,9.0
2024-08-29,3,1,Margherita Pizza,31,12.0
2024-08-29,3,2,Pasta Alfredo,30,14.0
2024-08-29,3,3,Lasagna Bolognese,26,16.0
2024-08-29,3,4,Bruschetta,27,8.0
2024-08-29,3,5,Tiramisu,33,7.0
2024-08-29,3,6,Caesar Salad,22,10.0
2024-08-29,3,7,Minestrone Soup,32,9.0
2024-08-29,4,1,Margherita Pizza,34,12.0
2024-08-29,4,2,Pasta Alfredo,37,14.0
2024-08-29,4,3,Lasagna Bolognese,24,16.0
2024-08-29,4,4,Bruschetta,36,8.0
2024-08-29,4,5,Tiramisu,34,7.0
2024-08-29,4,6,Caesar Salad,20,10.0
2024-08-29,4,7,Minestrone Soup,33,9.0
2024-08-29,5,1,Margherita Pizza,29,12.0
2024-08-29,5,2,Pasta Alfredo,41,14.0
2024-08-29,5,3,Lasagna Bolognese,26,16.0
2024-08-29,5,4,Bruschetta,35,8.0
2024-08-29,5,5,Tiramisu,42,7.0
2024-08-29,5,6,Caesar Salad,24,10.0
2024-08-29,5,7,Minestrone Soup,31,9.0
2024-08-30,1,1,Margherita Pizza,36,12.0
2024-08-30,1,2,Pasta Alfredo,47,14.0
2024-08-30,1,3,Lasagna Bolognese,28,16.0
2024-08-30,1,4,Bruschetta,35,8.0
2024-08-30,1,5,Tiramisu,44,7.0
2024-08-30,1,6,Caesar Salad,29,10.0
2024-08-30,1,7,Minestrone Soup,37,9.0
2024-08-30,2,1,Margherita Pizza,34,12.0
2024-08-30,2,2,Pasta Alfredo,52,14.0
2024-08-30,2,3,Lasagna Bolognese,28,16.0
2024-08-30,2,4,Bruschetta,38,8.0
2024-08-30,2,5,Tiramisu,45,7.0
2024-08-30,2,6,Caesar Salad,38,10.0
2024-08-30,2,7,Minestrone Soup,35,9.0
2024-08-30,3,1,Margherita Pizza,46,12.0
2024-08-30,3,2,Pasta Alfredo,49,14.0
2024-08-30,3,3,Lasagna Bolognese,35,16.0
2024-08-30,3,4,Bruschetta,37,8.0
2024-08-30,3,5,Tiramisu,49,7.0
2024-08-30,3,6,Caesar Salad,31,10.0
2024-08-30,3,7,Minestrone Soup,44,9.0
2024-08-30,4,1,Margherita Pizza,39,12.0
2024-08-30,4,2,Pasta Alfredo,49,14.0
2024-08-30,4,3,Lasagna Bolognese,34,16.0
2024-08-30,4,4,Bruschetta,39,8.0
2024-08-30,4,5,Tiramisu,52,7.0
2024-08-30,4,6,Caesar Salad,37,10.0
2024-08-30,4,7,Minestrone Soup,46,9.0
2024-08-30,5,1,Margherita Pizza,39,12.0
2024-08-30,5,2,Pasta Alfredo,55,14.0
2024-08-30,5,3,Lasagna Bolognese,44,16.0
2024-08-30,5,4,Bruschetta,43,8.0
2024-08-30,5,5,Tiramisu,57,7.0
2024-08-30,5,6,Caesar Salad,36,10.0
2024-08-30,5,7,Minestrone Soup,40,9.0
2024-08-31,1,1,Margherita Pizza,36,12.0
2024-08-31,1,2,Pasta Alfredo,46,14.0
2024-08-31,1,3,Lasagna Bolognese,28,16.0
2024-08-31,1,4,Bruschetta,35,8.0
2024-08-31,1,5,Tiramisu,44,7.0
2024-08-31,1,6,Caesar Salad,30,10.0
2024-08-31,1,7,Minestrone Soup,38,9.0
2024-08-31,2,1,Margherita Pizza,39,12.0
2024-08-31,2,2,Pasta Alfredo,46,14.0
2024-08-31,2,3,Lasagna Bolognese,31,16.0
2024-08-31,2,4,Bruschetta,39,8.0
2024-08-31,2,5,Tiramisu,42,7.0
2024-08-31,2,6,Caesar Salad,36,10.0
2024-08-31,2,7,Minestrone Soup,37,9.0
2024-08-31,3,1,Margherita Pizza,44,12.0
2024-08-31,3,2,Pasta Alfredo,46,14.0
2024-08-31,3,3,Lasagna Bolognese,34,16.0
2024-08-31,3,4,Bruschetta,39,8.0
2024-08-31,3,5,Tiramisu,44,7.0
2024-08-31,3,6,Caesar Salad,28,10.0
2024-08-31,3,7,Minestrone Soup,37,9.0
2024-08-31,4,1,Margherita Pizza,41,12.0
2024-08-31,4,2,Pasta Alfredo,50,14.0
2024-08-31,4,3,Lasagna Bolognese,38,16.0
2024-08-31,4,4,Bruschetta,41,8.0
2024-08-31,4,5,Tiramisu,47,7.0
2024-08-31,4,6,Caesar Salad,31,10.0
2024-08-31,4,7,Minestrone Soup,44,9.0
2024-08-31,5,1,Margherita Pizza,48,12.0
2024-08-31,5,2,Pasta Alfredo,55,14.0
2024-08-31,5,3,Lasagna Bolognese,39,16.0
2024-08-31,5,4,Bruschetta,46,8.0
2024-08-31,5,5,Tiramisu,57,7.0
2024-08-31,5,6,Caesar Salad,38,10.0
2024-08-31,5,7,Minestrone Soup,46,9.0
2024-09-01,1,1,Margherita Pizza,29,12.0
2024-09-01,1,2,Pasta Alfredo,31,14.0
2024-09-01,1,3,Lasagna Bolognese,23,16.0
2024-09-01,1,4,Bruschetta,30,8.0
2024-09-01,1,5,Tiramisu,35,7.0
2024-09-01,1,6,Caesar Salad,31,10.0
2024-09-01,1,7,Minestrone Soup,30,9.0
2024-09-01,2,1,Margherita Pizza,35,12.0
2024-09-01,2,2,Pasta Alfredo,35,14.0
2024-09-01,2,3,Lasagna Bolognese,25,16.0
2024-09-01,2,4,Bruschetta,28,8.0
2024-09-01,2,5,Tiramisu,35,7.0
2024-09-01,2,6,Caesar Salad,28,10.0
2024-09-01,2,7,Minestrone Soup,32,9.0
2024-09-01,3,1,Margherita Pizza,36,12.0
2024-09-01,3,2,Pasta Alfredo,39,14.0
2024-09-01,3,3,Lasagna Bolognese,27,16.0
2024-09-01,3,4,Bruschetta,40,8.0
2024-09-01,3,5,Tiramisu,38,7.0
2024-09-01,3,6,Caesar Salad,31,10.0
2024-09-01,3,7,Minestrone Soup,32,9.0
2024-09-01,4,1,Margherita Pizza,37,12.0
2024-09-01,4,2,Pasta Alfredo,43,14.0
2024-09-01,4,3,Lasagna Bolognese,30,16.0
2024-09-01,4,4,Bruschetta,28,8.0
2024-09-01,4,5,Tiramisu,40,7.0
2024-09-01,4,6,Caesar Salad,33,10.0
2024-09-01,4,7,Minestrone Soup,36,9.0
2024-09-01,5,1,Margherita Pizza,38,12.0
2024-09-01,5,2,Pasta Alfredo,37,14.0
2024-09-01,5,3,Lasagna Bolognese,28,16.0
2024-09-01,5,4,Bruschetta,37,8.0
2024-09-01,5,5,Tiramisu,44,7.0
2024-09-01,5,6,Caesar Salad,34,10.0
2024-09-01,5,7,Minestrone Soup,36,9.0
2024-09-02,1,1,Margherita Pizza,23,12.0
2024-09-02,1,2,Pasta Alfredo,26,14.0
2024-09-02,1,3,Lasagna Bolognese,15,16.0
2024-09-02,1,4,Bruschetta,15,8.0
2024-09-02,1,5,Tiramisu,27,7.0
2024-09-02,1,6,Caesar Salad,19,10.0
2024-09-02,1,7,Minestrone Soup,20,9.0
2024-09-02,2,1,Margherita Pizza,18,12.0
2024-09-02,2,2,Pasta Alfredo,29,14.0
2024-09-02,2,3,Lasagna Bolognese,19,16.0
2024-09-02,2,4,Bruschetta,25,8.0
2024-09-02,2,5,Tiramisu,33,7.0
2024-09-02,2,6,Caesar Salad,13,10.0
2024-09-02,2,7,Minestrone Soup,21,9.0
2024-09-02,3,1,Margherita Pizza,24,12.0
2024-09-02,3,2,Pasta Alfredo,33,14.0
2024-09-02,3,3,Lasagna Bolognese,15,16.0
2024-09-02,3,4,Bruschetta,30,8.0
2024-09-02,3,5,Tiramisu,29,7.0
2024-09-02,3,6,Caesar Salad,20,10.0
2024-09-02,3,7,Minestrone Soup,24,9.0
2024-09-02,4,1,Margherita Pizza,24,12.0
2024-09-02,4,2,Pasta Alfredo,33,14.0
2024-09-02,4,3,Lasagna Bolognese,18,16.0
2024-09-02,4,4,Bruschetta,27,8.0
2024-09-02,4,5,Tiramisu,29,7.0
2024-09-02,4,6,Caesar Salad,19,10.0
2024-09-02,4,7,Minestrone Soup,33,9.0
2024-09-02,5,1,Margherita Pizza,28,12.0
2024-09-02,5,2,Pasta Alfredo,33,14.0
2024-09-02,5,3,Lasagna Bolognese,26,16.0
2024-09-02,5,4,Bruschetta,23,8.0
2024-09-02,5,5,Tiramisu,37,7.0
2024-09-02,5,6,Caesar Salad,15,10.0
2024-09-02,5,7,Minestrone Soup,24,9.0
2024-09-03,1,1,Margherita Pizza,25,12.0
2024-09-03,1,2,Pasta Alfredo,32,14.0
2024-09-03,1,3,Lasagna Bolognese,22,16.0
2024-09-03,1,4,Bruschetta,26,8.0
2024-09-03,1,5,Tiramisu,30,7.0
2024-09-03,1,6,Caesar Salad,19,10.0
2024-09-03,1,7,Minestrone Soup,22,9.0
2024-09-03,2,1,Margherita Pizza,30,12.0
2024-09-03,2,2,Pasta Alfredo,34,14.0
2024-09-03,2,3,Lasagna Bolognese,28,16.0
2024-09-03,2,4,Bruschetta,25,8.0
2024-09-03,2,5,Tiramisu,34,7.0
2024-09-03,2,6,Caesar Salad,22,10.0
2024-09-03,2,7,Minestrone Soup,31,9.0
2024-09-03,3,1,Margherita Pizza,32,12.0
2024-09-03,3,2,Pasta Alfredo,34,14.0
2024-09-03,3,3,Lasagna Bolognese,23,16.0
2024-09-03,3,4,Bruschetta,32,8.0
2024-09-03,3,5,Tiramisu,36,7.0
2024-09-03,3,6,Caesar Salad,22,10.0
2024-09-03,3,7,Minestrone Soup,25,9.0
2024-09-03,4,1,Margherita Pizza,29,12.0
2024-09-03,4,2,Pasta Alfredo,40,14.0
2024-09-03,4,3,Lasagna Bolognese,29,16.0
2024-09-03,4,4,Bruschetta,27,8.0
2024-09-03,4,5,Tiramisu,32,7.0
2024-09-03,4,6,Caesar Salad,29,10.0
2024-09-03,4,7,Minestrone Soup,27,9.0
2024-09-03,5,1,Margherita Pizza,33,12.0
2024-09-03,5,2,Pasta Alfredo,35,14.0
2024-09-03,5,3,Lasagna Bolognese,31,16.0
2024-09-03,5,4,Bruschetta,29,8.0
2024-09-03,5,5,Tiramisu,40,7.0
2024-09-03,5,6,Caesar Salad,27,10.0
2024-09-03,5,7,Minestrone Soup,32,9.0
2024-09-04,1,1,Margherita Pizza,20,12.0
2024-09-04,1,2,Pasta Alfredo,24,14.0
2024-09-04,1,3,Lasagna Bolognese,21,16.0
2024-09-04,1,4,Bruschetta,27,8.0
2024-09-04,1,5,Tiramisu,27,7.0
2024-09-04,1,6,Caesar Salad,18,10.0
2024-09-04,1,7,Minestrone Soup,28,9.0
2024-09-04,2,1,Margherita Pizza,29,12.0
2024-09-04,2,2,Pasta Alfredo,32,14.0
2024-09-04,2,3,Lasagna Bolognese,25,16.0
2024-09-04,2,4,Bruschetta,24,8.0
2024-09-04,2,5,Tiramisu,31,7.0
2024-09-04,2,6,Caesar Salad,28,10.0
2024-09-04,2,7,Minestrone Soup,28,9.0
2024-09-04,3,1,Margherita Pizza,29,12.0
2024-09-04,3,2,Pasta Alfredo,40,14.0
2024-09-04,3,3,Lasagna Bolognese,20,16.0
2024-09-04,3,4,Bruschetta,31,8.0
2024-09-04,3,5,Tiramisu,39,7.0
2024-09-04,3,6,Caesar Salad,23,10.0
2024-09-04,3,7,Minestrone Soup,31,9.0
2024-09-04,4,1,Margherita Pizza,27,12.0
2024-09-04,4,2,Pasta Alfredo,33,14.0
2024-09-04,4,3,Lasagna Bolognese,26,16.0
2024-09-04,4,4,Bruschetta,33,8.0
2024-09-04,4,5,Tiramisu,39,7.0
2024-09-04,4,6,Caesar Salad,30,10.0
2024-09-04,4,7,Minestrone Soup,30,9.0
2024-09-04,5,1,Margherita Pizza,35,12.0
2024-09-04,5,2,Pasta Alfredo,36,14.0
2024-09-04,5,3,Lasagna Bolognese,29,16.0
2024-09-04,5,4,Bruschetta,32,8.0
2024-09-04,5,5,Tiramisu,38,7.0
2024-09-04,5,6,Caesar Salad,28,10.0
2024-09-04,5,7,Minestrone Soup,27,9.0
2024-09-05,1,1,Margherita Pizza,23,12.0
2024-09-05,1,2,Pasta Alfredo,31,14.0
2024-09-05,1,3,Lasagna Bolognese,17,16.0
2024-09-05,1,4,Bruschetta,29,8.0
2024-09-05,1,5,Tiramisu,33,7.0
2024-09-05,1,6,Caesar Salad,23,10.0
2024-09-05,1,7,Minestrone Soup,23,9.0
2024-09-05,2,1,Margherita Pizza,32,12.0
2024-09-05,2,2,Pasta Alfredo,38,14.0
2024-09-05,2,3,Lasagna Bolognese,23,16.0
2024-09-05,2,4,Bruschetta,29,8.0
2024-09-05,2,5,Tiramisu,33,7.0
2024-09-05,2,6,Caesar Salad,24,10.0
2024-09-05,2,7,Minestrone Soup,27,9.0
2024-09-05,3,1,Margherita Pizza,29,12.0
2024-09-05,3,2,Pasta Alfredo,36,14.0
2024-09-05,3,3,Lasagna Bolognese,31,16.0
2024-09-05,3,4,Bruschetta,25,8.0
2024-09-05,3,5,Tiramisu,33,7.0
2024-09-05,3,6,Caesar Salad,20,10.0
2024-09-05,3,7,Minestrone Soup,34,9.0
2024-09-05,4,1,Margherita Pizza,28,12.0
2024-09-05,4,2,Pasta Alfredo,31,14.0
2024-09-05,4,3,Lasagna Bolognese,27,16.0
2024-09-05,4,4,Bruschetta,35,8.0
2024-09-05,4,5,Tiramisu,37,7.0
2024-09-05,4,6,Caesar Salad,26,10.0
2024-09-05,4,7,Minestrone Soup,31,9.0
2024-09-05,5,1,Margherita Pizza,36,12.0
2024-09-05,5,2,Pasta Alfredo,34,14.0
2024-09-05,5,3,Lasagna Bolognese,26,16.0
2024-09-05,5,4,Bruschetta,30,8.0
2024-09-05,5,5,Tiramisu,33,7.0
2024-09-05,5,6,Caesar Salad,25,10.0
2024-09-05,5,7,Minestrone Soup,35,9.0
2024-09-06,1,1,Margherita Pizza,37,12.0
2024-09-06,1,2,Pasta Alfredo,43,14.0
2024-09-06,1,3,Lasagna Bolognese,30,16.0
2024-09-06,1,4,Bruschetta,37,8.0
2024-09-06,1,5,Tiramisu,39,7.0
2024-09-06,1,6,Caesar Salad,28,10.0
2024-09-06,1,7,Minestrone Soup,36,9.0
2024-09-06,2,1,Margherita Pizza,38,12.0
2024-09-06,2,2,Pasta Alfredo,44,14.0
2024-09-06,2,3,Lasagna Bolognese,30,16.0
2024-09-06,2,4,Bruschetta,36,8.0
2024-09-06,2,5,Tiramisu,53,7.0
2024-09-06,2,6,Caesar Salad,34,10.0
2024-09-06,2,7,Minestrone Soup,38,9.0
2024-09-06,3,1,Margherita Pizza,38,12.0
2024-09-06,3,2,Pasta Alfredo,44,14.0
2024-09-06,3,3,Lasagna Bolognese,32,16.0
2024-09-06,3,4,Bruschetta,40,8.0
2024-09-06,3,5,Tiramisu,40,7.0
2024-09-06,3,6,Caesar Salad,28,10.0
2024-09-06,3,7,Minestrone Soup,37,9.0
2024-09-06,4,1,Margherita Pizza,41,12.0
2024-09-06,4,2,Pasta Alfredo,47,14.0
2024-09-06,4,3,Lasagna Bolognese,38,16.0
2024-09-06,4,4,Bruschetta,36,8.0
2024-09-06,4,5,Tiramisu,45,7.0
2024-09-06,4,6,Caesar Salad,38,10.0
2024-09-06,4,7,Minestrone Soup,41,9.0
2024-09-06,5,1,Margherita Pizza,45,12.0
2024-09-06,5,2,Pasta Alfredo,56,14.0
2024-09-06,5,3,Lasagna Bolognese,33,16.0
2024-09-06,5,4,Bruschetta,42,8.0
2024-09-06,5,5,Tiramisu,49,7.0
2024-09-06,5,6,Caesar Salad,30,10.0
2024-09-06,5,7,Minestrone Soup,42,9.0
2024-09-07,1,1,Margherita Pizza,38,12.0
2024-09-07,1,2,Pasta Alfredo,43,14.0
2024-09-07,1,3,Lasagna Bolognese,31,16.0
2024-09-07,1,4,Bruschetta,34,8.0
2024-09-07,1,5,Tiramisu,39,7.0
2024-09-07,1,6,Caesar Salad,33,10.0
2024-09-07,1,7,Minestrone Soup,34,9.0
2024-09-07,2,1,Margherita Pizza,38,12.0
2024-09-07,2,2,Pasta Alfredo,44,14.0
2024-09-07,2,3,Lasagna Bolognese,35,16.0
2024-09-07,2,4,Bruschetta,40,8.0
2024-09-07,2,5,Tiramisu,39,7.0
2024-09-07,2,6,Caesar Salad,27,10.0
2024-09-07,2,7,Minestrone Soup,39,9.0
2024-09-07,3,1,Margherita Pizza,39,12.0
2024-09-07,3,2,Pasta Alfredo,44,14.0
2024-09-07,3,3,Lasagna Bolognese,35,16.0
2024-09-07,3,4,Bruschetta,39,8.0
2024-09-07,3,5,Tiramisu,45,7.0
2024-09-07,3,6,Caesar Salad,35,10.0
2024-09-07,3,7,Minestrone Soup,38,9.0
2024-09-07,4,1,Margherita Pizza,45,12.0
2024-09-07,4,2,Pasta Alfredo,45,14.0
2024-09-07,4,3,Lasagna Bolognese,36,16.0
2024-09-07,4,4,Bruschetta,45,8.0
2024-09-07,4,5,Tiramisu,43,7.0
2024-09-07,4,6,Caesar Salad,33,10.0
2024-09-07,4,7,Minestrone Soup,44,9.0
2024-09-07,5,1,Margherita Pizza,46,12.0
2024-09-07,5,2,Pasta Alfredo,49,14.0
2024-09-07,5,3,Lasagna Bolognese,33,16.0
2024-09-07,5,4,Bruschetta,45,8.0
2024-09-07,5,5,Tiramisu,53,7.0
2024-09-07,5,6,Caesar Salad,32,10.0
2024-09-07,5,7,Minestrone Soup,39,9.0
2024-09-08,1,1,Margherita Pizza,31,12.0
2024-09-08,1,2,Pasta Alfredo,37,14.0
2024-09-08,1,3,Lasagna Bolognese,24,16.0
2024-09-08,1,4,Bruschetta,32,8.0
2024-09-08,1,5,Tiramisu,33,7.0
2024-09-08,1,6,Caesar Salad,19,10.0
2024-09-08,1,7,Minestrone Soup,29,9.0
2024-09-08,2,1,Margherita Pizza,32,12.0
2024-09-08,2,2,Pasta Alfredo,36,14.0
2024-09-08,2,3,Lasagna Bolognese,23,16.0
2024-09-08,2,4,Bruschetta,26,8.0
2024-09-08,2,5,Tiramisu,35,7.0
2024-09-08,2,6,Caesar Salad,29,10.0
2024-09-08,2,7,Minestrone Soup,35,9.0
2024-09-08,3,1,Margherita Pizza,37,12.0
2024-09-08,3,2,Pasta Alfredo,36,14.0
2024-09-08,3,3,Lasagna Bolognese,24,16.0
2024-09-08,3,4,Bruschetta,35,8.0
2024-09-08,3,5,Tiramisu,41,7.0
2024-09-08,3,6,Caesar Salad,29,10.0
2024-09-08,3,7,Minestrone Soup,27,9.0
2024-09-08,4,1,Margherita Pizza,32,12.0
2024-09-08,4,2,Pasta Alfredo,40,14.0
2024-09-08,4,3,Lasagna Bolognese,30,16.0
2024-09-08,4,4,Bruschetta,37,8.0
2024-09-08,4,5,Tiramisu,41,7.0
2024-09-08,4,6,Caesar Salad,30,10.0
2024-09-08,4,7,Minestrone Soup,35,9.0
2024-09-08,5,1,Margherita Pizza,38,12.0
2024-09-08,5,2,Pasta Alfredo,43,14.0
2024-09-08,5,3,Lasagna Bolognese,30,16.0
2024-09-08,5,4,Bruschetta,35,8.0
2024-09-08,5,5,Tiramisu,43,7.0
2024-09-08,5,6,Caesar Salad,32,10.0
2024-09-08,5,7,Minestrone Soup,37,9.0
2024-09-09,1,1,Margherita Pizza,23,12.0
2024-09-09,1,2,Pasta Alfredo,30,14.0
2024-09-09,1,3,Lasagna Bolognese,19,16.0
2024-09-09,1,4,Bruschetta,20,8.0
2024-09-09,1,5,Tiramisu,28,7.0
2024-09-09,1,6,Caesar Salad,14,10.0
2024-09-09,1,7,Minestrone Soup,19,9.0
2024-09-09,2,1,Margherita Pizza,24,12.0
2024-09-09,2,2,Pasta Alfredo,29,14.0
2024-09-09,2,3,Lasagna Bolognese,16,16.0
2024-09-09,2,4,Bruschetta,22,8.0
2024-09-09,2,5,Tiramisu,25,7.0
2024-09-09,2,6,Caesar Salad,18,10.0
2024-09-09,2,7,Minestrone Soup,26,9.0
2024-09-09,3,1,Margherita Pizza,27,12.0
2024-09-09,3,2,Pasta Alfredo,28,14.0
2024-09-09,3,3,Lasagna Bolognese,19,16.0
2024-09-09,3,4,Bruschetta,20,8.0
2024-09-09,3,5,Tiramisu,33,7.0
2024-09-09,3,6,Caesar Salad,22,10.0
2024-09-09,3,7,Minestrone Soup,22,9.0
2024-09-09,4,1,Margherita Pizza,28,12.0
2024-09-09,4,2,Pasta Alfredo,30,14.0
2024-09-09,4,3,Lasagna Bolognese,20,16.0
2024-09-09,4,4,Bruschetta,27,8.0
2024-09-09,4,5,Tiramisu,28,7.0
2024-09-09,4,6,Caesar Salad,20,10.0
2024-09-09,4,7,Minestrone Soup,26,9.0
2024-09-09,5,1,Margherita Pizza,25,12.0
2024-09-09,5,2,Pasta Alfredo,33,14.0
2024-09-09,5,3,Lasagna Bolognese,28,16.0
2024-09-09,5,4,Bruschetta,25,8.0
2024-09-09,5,5,Tiramisu,26,7.0
2024-09-09,5,6,Caesar Salad,16,10.0
2024-09-09,5,7,Minestrone Soup,26,9.0
2024-09-10,1,1,Margherita Pizza,24,12.0
2024-09-10,1,2,Pasta Alfredo,31,14.0
2024-09-10,1,3,Lasagna Bolognese,22,16.0
2024-09-10,1,4,Bruschetta,21,8.0
2024-09-10,1,5,Tiramisu,25,7.0
2024-09-10,1,6,Caesar Salad,23,10.0
2024-09-10,1,7,Minestrone Soup,26,9.0
2024-09-10,2,1,Margherita Pizza,26,12.0
2024-09-10,2,2,Pasta Alfredo,27,14.0
2024-09-10,2,3,Lasagna Bolognese,24,16.0
2024-09-10,2,4,Bruschetta,31,8.0
2024-09-10,2,5,Tiramisu,33,7.0
2024-09-10,2,6,Caesar Salad,20,10.0
2024-09-10,2,7,Minestrone Soup,28,9.0
2024-09-10,3,1,Margherita Pizza,25,12.0
2024-09-10,3,2,Pasta Alfredo,37,14.0
2024-09-10,3,3,Lasagna Bolognese,24,16.0
2024-09-10,3,4,Bruschetta,23,8.0
2024-09-10,3,5,Tiramisu,33,7.0
2024-09-10,3,6,Caesar Salad,25,10.0
2024-09-10,3,7,Minestrone Soup,28,9.0
2024-09-10,4,1,Margherita Pizza,29,12.0
2024-09-10,4,2,Pasta Alfredo,31,14.0
2024-09-10,4,3,Lasagna Bolognese,27,16.0
2024-09-10,4,4,Bruschetta,28,8.0
2024-09-10,4,5,Tiramisu,29,7.0
2024-09-10,4,6,Caesar Salad,24,10.0
2024-09-10,4,7,Minestrone Soup,33,9.0
2024-09-10,5,1,Margherita Pizza,30,12.0
2024-09-10,5,2,Pasta Alfredo,42,14.0
2024-09-10,5,3,Lasagna Bolognese,28,16.0
2024-09-10,5,4,Bruschetta,33,8.0
2024-09-10,5,5,Tiramisu,36,7.0
2024-09-10,5,6,Caesar Salad,26,10.0
2024-09-10,5,7,Minestrone Soup,31,9.0
2024-09-11,1,1,Margherita Pizza,25,12.0
2024-09-11,1,2,Pasta Alfredo,32,14.0
2024-09-11,1,3,Lasagna Bolognese,19,16.0
2024-09-11,1,4,Bruschetta,23,8.0
2024-09-11,1,5,Tiramisu,27,7.0
2024-09-11,1,6,Caesar Salad,28,10.0
2024-09-11,1,7,Minestrone Soup,28,9.0
2024-09-11,2,1,Margherita Pizza,28,12.0
2024-09-11,2,2,Pasta Alfredo,29,14.0
2024-09-11,2,3,Lasagna Bolognese,25,16.0
2024-09-11,2,4,Bruschetta,27,8.0
2024-09-11,2,5,Tiramisu,33,7.0
2024-09-11,2,6,Caesar Salad,20,10.0
2024-09-11,2,7,Minestrone Soup,28,9.0
2024-09-11,3,1,Margherita Pizza,28,12.0
2024-09-11,3,2,Pasta Alfredo,31,14.0
2024-09-11,3,3,Lasagna Bolognese,26,16.0
2024-09-11,3,4,Bruschetta,24,8.0
2024-09-11,3,5,Tiramisu,35,7.0
2024-09-11,3,6,Caesar Salad,26,10.0
2024-09-11,3,7,Minestrone Soup,26,9.0
2024-09-11,4,1,Margherita Pizza,28,12.0
2024-09-11,4,2,Pasta Alfredo,34,14.0
2024-09-11,4,3,Lasagna Bolognese,26,16.0
2024-09-11,4,4,Bruschetta,30,8.0
2024-09-11,4,5,Tiramisu,36,7.0
2024-09-11,4,6,Caesar Salad,30,10.0
2024-09-11,4,7,Minestrone Soup,29,9.0
2024-09-11,5,1,Margherita Pizza,26,12.0
2024-09-11,5,2,Pasta Alfredo,39,14.0
2024-09-11,5,3,Lasagna Bolognese,31,16.0
2024-09-11,5,4,Bruschetta,33,8.0
2024-09-11,5,5,Tiramisu,34,7.0
